region,actor_id,emissions_per_activity,reference,year,gpc_reference_number,methodology_name,units,metadata,gas,datasource_id,methodology_id,id
China,CN,0.38925600000000005,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,bbc804f3-04af-3084-9f83-e031758b1e18,623f0add-b166-356c-8eed-a86364ca7c6f,1e718de8-8269-42f7-b94c-03333061b186
China,CN,0.002449177852348993,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,bbc804f3-04af-3084-9f83-e031758b1e18,623f0add-b166-356c-8eed-a86364ca7c6f,2025af0e-5bff-4f1e-83a6-1791416154b0
China,CN,8.911538461538463e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,bbc804f3-04af-3084-9f83-e031758b1e18,623f0add-b166-356c-8eed-a86364ca7c6f,1f7cc8ff-0403-48f2-b189-f413b9a2d6b0
China,CN,0.38616000000000006,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,0290622a-b5e7-475a-b910-4171a8551171
China,CN,0.0024296979865771813,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,fb1a3290-1479-45a5-94b1-785be8c67f45
China,CN,8.840659340659342e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,5c92f5f6-efb5-4d9a-9940-aa217548a46f
China,CN,0.3690800000000001,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,27b7ef9f-a30b-4fc9-9db0-17ec92ecb709
China,CN,0.002322231543624161,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,fc9ee10c-024a-4392-9db9-037f0bc65886
China,CN,8.449633699633702e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,5b7f5b57-943c-42a8-bb86-a1c4ee0e66b7
Colombia,CO,0.067624,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,28360519-ddfd-3a16-aafe-d7fb10a24e8f,623f0add-b166-356c-8eed-a86364ca7c6f,1792faeb-8d53-4f27-af5c-433a2aded730
Colombia,CO,0.0004254865771812081,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,28360519-ddfd-3a16-aafe-d7fb10a24e8f,623f0add-b166-356c-8eed-a86364ca7c6f,3fcdcdbf-43dd-497d-836f-d8405d79b283
Colombia,CO,1.5481684981684983e-05,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,28360519-ddfd-3a16-aafe-d7fb10a24e8f,623f0add-b166-356c-8eed-a86364ca7c6f,306b3ea8-1d9c-4975-9c5d-e24eee6254cf
Colombia,CO,0.057912,,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,33c7a278-3585-3b1e-8aed-b323d3135131,623f0add-b166-356c-8eed-a86364ca7c6f,4ff30306-51bd-4c19-915a-d12598f4072b
Colombia,CO,0.0003643791946308724,,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,33c7a278-3585-3b1e-8aed-b323d3135131,623f0add-b166-356c-8eed-a86364ca7c6f,ff750842-50bd-49af-8d10-0a3e2d1b427e
Colombia,CO,1.3258241758241758e-05,,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,33c7a278-3585-3b1e-8aed-b323d3135131,623f0add-b166-356c-8eed-a86364ca7c6f,9d08020e-4aa3-4b5e-a892-16364377ce50
Colombia,CO,0.08521600000000001,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,33c7a278-3585-3b1e-8aed-b323d3135131,623f0add-b166-356c-8eed-a86364ca7c6f,15791de8-a021-447c-9916-d9b09d4ad0af
Colombia,CO,0.0005361744966442953,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,33c7a278-3585-3b1e-8aed-b323d3135131,623f0add-b166-356c-8eed-a86364ca7c6f,6d4626a5-2f2f-4bc9-8813-f134ff7cc7b5
Colombia,CO,1.9509157509157514e-05,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,33c7a278-3585-3b1e-8aed-b323d3135131,623f0add-b166-356c-8eed-a86364ca7c6f,a67dd2bc-aa5c-4c78-8cdd-89e2a5125d9f
Colombia,CO,0.042424,ESTIMATED_TIME_SLICER_AVERAGE,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,870507f0-5889-371b-9a46-657db9a7810a,623f0add-b166-356c-8eed-a86364ca7c6f,bf7f40d3-44d6-4a4c-98a6-56b1c9693c1e
Colombia,CO,0.00026692953020134225,ESTIMATED_TIME_SLICER_AVERAGE,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,870507f0-5889-371b-9a46-657db9a7810a,623f0add-b166-356c-8eed-a86364ca7c6f,2a79b063-c61c-4b05-840c-324a5eb391e7
Colombia,CO,9.712454212454213e-06,ESTIMATED_TIME_SLICER_AVERAGE,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,870507f0-5889-371b-9a46-657db9a7810a,623f0add-b166-356c-8eed-a86364ca7c6f,520e22c1-a643-4d88-8406-21fa3ea8e0e6
Costa Rica,CR,0.012976,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,8c78058d-3272-30b1-b794-56e7d55ef094,623f0add-b166-356c-8eed-a86364ca7c6f,0a39ec13-f6a5-4c6f-9e3a-648ec9bf0bf1
Costa Rica,CR,8.164429530201341e-05,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,8c78058d-3272-30b1-b794-56e7d55ef094,623f0add-b166-356c-8eed-a86364ca7c6f,3a9a6d4e-4a27-422b-90c5-7a30fbb19c3f
Costa Rica,CR,2.9706959706959707e-06,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,8c78058d-3272-30b1-b794-56e7d55ef094,623f0add-b166-356c-8eed-a86364ca7c6f,bfa14426-30c5-4caf-afee-79dc44197509
Costa Rica,CR,0.014184,ESTIMATED_TIME_SLICER_AVERAGE,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,259c8aae-a2b5-32df-89f0-eb9550e640d1,623f0add-b166-356c-8eed-a86364ca7c6f,e0d8ed92-81a2-4f62-87a1-2ce7c9e94b9b
Costa Rica,CR,8.924496644295301e-05,ESTIMATED_TIME_SLICER_AVERAGE,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,259c8aae-a2b5-32df-89f0-eb9550e640d1,623f0add-b166-356c-8eed-a86364ca7c6f,6487705e-10b1-4c3c-af79-3a30753c038f
Costa Rica,CR,3.2472527472527475e-06,ESTIMATED_TIME_SLICER_AVERAGE,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,259c8aae-a2b5-32df-89f0-eb9550e640d1,623f0add-b166-356c-8eed-a86364ca7c6f,3686178d-efe5-41b9-ad62-36669b73cefe
Costa Rica,CR,0.023792,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,259c8aae-a2b5-32df-89f0-eb9550e640d1,623f0add-b166-356c-8eed-a86364ca7c6f,eef1ab42-da55-442b-ac19-6b08d3d54737
Costa Rica,CR,0.00014969798657718118,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,259c8aae-a2b5-32df-89f0-eb9550e640d1,623f0add-b166-356c-8eed-a86364ca7c6f,603bfaa2-a6e1-4e76-a973-00f8ac95983b
Costa Rica,CR,5.446886446886447e-06,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,259c8aae-a2b5-32df-89f0-eb9550e640d1,623f0add-b166-356c-8eed-a86364ca7c6f,2e1795ee-961e-494b-8518-9424498c1b16
Costa Rica,CR,0.035432000000000005,,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,259c8aae-a2b5-32df-89f0-eb9550e640d1,623f0add-b166-356c-8eed-a86364ca7c6f,f01c426c-1131-452e-8007-f15f0222d99c
Costa Rica,CR,0.00022293624161073825,,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,259c8aae-a2b5-32df-89f0-eb9550e640d1,623f0add-b166-356c-8eed-a86364ca7c6f,42e99dcb-94ed-4d0e-84ba-b1bdf31a4406
Costa Rica,CR,8.111721611721612e-06,,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,259c8aae-a2b5-32df-89f0-eb9550e640d1,623f0add-b166-356c-8eed-a86364ca7c6f,fb5e0857-05ea-4002-8239-3ecb70c07ffa
Cuba,CU,0.307424,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,b88fc2aa-9df2-393a-8f35-ebe24291a9be,623f0add-b166-356c-8eed-a86364ca7c6f,83e26298-e908-4114-8131-52e7befebe5d
Cuba,CU,0.0019342953020134225,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,b88fc2aa-9df2-393a-8f35-ebe24291a9be,623f0add-b166-356c-8eed-a86364ca7c6f,19b47248-9c86-44c9-b37c-6377f315a2f5
Cuba,CU,7.038095238095238e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,b88fc2aa-9df2-393a-8f35-ebe24291a9be,623f0add-b166-356c-8eed-a86364ca7c6f,b53c1875-e3ce-4c6f-8e5a-e8cb96ba2f64
Cuba,CU,0.30764800000000003,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,184e7202-b880-3d31-91c3-cbc7986b052e,623f0add-b166-356c-8eed-a86364ca7c6f,8c0d8cfd-c712-4db6-b3e3-d67b637e2a61
Cuba,CU,0.001935704697986577,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,184e7202-b880-3d31-91c3-cbc7986b052e,623f0add-b166-356c-8eed-a86364ca7c6f,97ddcf81-0150-4f8a-81d5-d987ebd816b6
Cuba,CU,7.043223443223444e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,184e7202-b880-3d31-91c3-cbc7986b052e,623f0add-b166-356c-8eed-a86364ca7c6f,daf49992-8472-48e2-bf73-57999ae6cf62
Cabo Verde,CV,0.374416,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,fd96ebe9-ec9f-464a-bbaa-3d8c3c524c3e
Cabo Verde,CV,0.0023558053691275166,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,4a620fc0-7562-4fa9-8d41-e912a67c2fcd
Cabo Verde,CV,8.571794871794873e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,97749c22-ff4a-481e-9572-8a583391227d
Cabo Verde,CV,0.32020000000000004,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,570db6ab-ddfb-4a58-9e1d-e3037a1c29e9
Cabo Verde,CV,0.002014681208053691,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,e038e03c-661b-4abb-84b1-98b49f081d4c
Cabo Verde,CV,7.330586080586081e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,9cdde481-7e28-44cc-ac3a-9dcc777d4149
Cabo Verde,CV,0.31341600000000003,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,f6485aea-7ad0-47fd-b263-1b1f1f88a10f
Cabo Verde,CV,0.0019719966442953017,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,32446afa-7d71-42e5-bbf5-a109b55694cc
Cabo Verde,CV,7.175274725274726e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,a7350de0-c5de-30a3-96cd-48d965b6174f,623f0add-b166-356c-8eed-a86364ca7c6f,a6e1714a-474a-4d64-b023-e1966c517820
Curaçao,CW,0.23898400000000006,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,b88fc2aa-9df2-393a-8f35-ebe24291a9be,623f0add-b166-356c-8eed-a86364ca7c6f,c3e747d4-e5a1-4037-92af-dbed97b2df32
Curaçao,CW,0.0015036744966442956,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,b88fc2aa-9df2-393a-8f35-ebe24291a9be,623f0add-b166-356c-8eed-a86364ca7c6f,22fc8749-d077-4d14-bdc7-df22dd486807
Curaçao,CW,5.471245421245422e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,b88fc2aa-9df2-393a-8f35-ebe24291a9be,623f0add-b166-356c-8eed-a86364ca7c6f,227993c5-ab9a-4adf-a8ea-a22599c61220
Curaçao,CW,0.24463200000000002,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,b88fc2aa-9df2-393a-8f35-ebe24291a9be,623f0add-b166-356c-8eed-a86364ca7c6f,35949fc3-e367-4f7d-b767-9055256256f5
Curaçao,CW,0.001539211409395973,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,b88fc2aa-9df2-393a-8f35-ebe24291a9be,623f0add-b166-356c-8eed-a86364ca7c6f,7cda7701-d5fa-4aa6-946f-93047f8e4aaa
Curaçao,CW,5.600549450549451e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,b88fc2aa-9df2-393a-8f35-ebe24291a9be,623f0add-b166-356c-8eed-a86364ca7c6f,495fcb07-f6fa-4cfd-a0ff-e1edce099caf
Curaçao,CW,0.245008,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,b88fc2aa-9df2-393a-8f35-ebe24291a9be,623f0add-b166-356c-8eed-a86364ca7c6f,6317a0f1-6d2f-4bb9-b6e1-8de556042402
Curaçao,CW,0.0015415771812080535,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,b88fc2aa-9df2-393a-8f35-ebe24291a9be,623f0add-b166-356c-8eed-a86364ca7c6f,16f56d30-8c86-4da5-bac0-98e8dd6d787c
Curaçao,CW,5.609157509157509e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,b88fc2aa-9df2-393a-8f35-ebe24291a9be,623f0add-b166-356c-8eed-a86364ca7c6f,f6de7c82-74e6-4df4-ad9e-d8026d24ce60
Cyprus,CY,0.48508000000000007,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb,623f0add-b166-356c-8eed-a86364ca7c6f,8f29148b-43c2-41bd-a645-839ec551c171
Cyprus,CY,0.003052097315436242,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb,623f0add-b166-356c-8eed-a86364ca7c6f,f5b8e0a2-e989-457c-83fb-53e1ee905be4
Cyprus,CY,0.00011105311355311356,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb,623f0add-b166-356c-8eed-a86364ca7c6f,8c2281a1-e1e0-4ecb-ba87-31afb07707b3
Cyprus,CY,0.40788,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb,623f0add-b166-356c-8eed-a86364ca7c6f,e34fa03e-a3e1-445e-855f-0a8af611cf59
Cyprus,CY,0.0025663590604026844,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb,623f0add-b166-356c-8eed-a86364ca7c6f,ea65344c-bbcc-4cd7-9479-4e0c0d1d2a41
Cyprus,CY,9.337912087912088e-05,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb,623f0add-b166-356c-8eed-a86364ca7c6f,fc8c2b83-7e81-4681-966f-a14962631a0e
Czechia,CZ,0.42257600000000006,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,9f9fda06-7d9f-3625-92b0-fccb2972a77e,623f0add-b166-356c-8eed-a86364ca7c6f,1f553666-e844-40ce-82ef-1702bb125526
Czechia,CZ,0.0026588255033557044,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,9f9fda06-7d9f-3625-92b0-fccb2972a77e,623f0add-b166-356c-8eed-a86364ca7c6f,70019cb4-7566-4436-b20b-6341bd0abb9b
Czechia,CZ,9.674358974358976e-05,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,9f9fda06-7d9f-3625-92b0-fccb2972a77e,623f0add-b166-356c-8eed-a86364ca7c6f,8a2c7de0-2e1a-4552-94b5-115a08e56320
Czechia,CZ,0.443448,,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,9f9fda06-7d9f-3625-92b0-fccb2972a77e,623f0add-b166-356c-8eed-a86364ca7c6f,251d87bb-dbeb-4d0e-ba18-2fe37550481f
Czechia,CZ,0.0027901510067114095,,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,9f9fda06-7d9f-3625-92b0-fccb2972a77e,623f0add-b166-356c-8eed-a86364ca7c6f,3fd059cc-b309-4b3c-9712-889664e396fc
Czechia,CZ,0.00010152197802197803,,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,9f9fda06-7d9f-3625-92b0-fccb2972a77e,623f0add-b166-356c-8eed-a86364ca7c6f,04251855-9bcb-4e90-85a5-4558c147f91b
Czechia,CZ,0.386272,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,9f9fda06-7d9f-3625-92b0-fccb2972a77e,623f0add-b166-356c-8eed-a86364ca7c6f,2c832f6a-207f-4987-90f9-bb3d530c15b2
Czechia,CZ,0.002430402684563758,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,9f9fda06-7d9f-3625-92b0-fccb2972a77e,623f0add-b166-356c-8eed-a86364ca7c6f,80bffda9-669d-48a6-8ca7-a44fb2b8ac7b
Czechia,CZ,8.843223443223443e-05,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,9f9fda06-7d9f-3625-92b0-fccb2972a77e,623f0add-b166-356c-8eed-a86364ca7c6f,fac85085-9df8-420d-b3fb-8fe6d0eab4b7
Czechia,CZ,0.35151200000000005,,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,9f9fda06-7d9f-3625-92b0-fccb2972a77e,623f0add-b166-356c-8eed-a86364ca7c6f,a7224ddd-e6a7-4f63-89a3-a389ae13d1bc
Czechia,CZ,0.002211694630872483,,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,9f9fda06-7d9f-3625-92b0-fccb2972a77e,623f0add-b166-356c-8eed-a86364ca7c6f,95247b4b-5ced-47d8-b38e-1cff52af3157
Czechia,CZ,8.047435897435899e-05,,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,9f9fda06-7d9f-3625-92b0-fccb2972a77e,623f0add-b166-356c-8eed-a86364ca7c6f,a1c245f1-a53b-4b43-ae1b-cea1e7e005da
Germany,DE,0.29893600000000004,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,b8f8e313-2687-3170-bdd2-34e7a2e57483,623f0add-b166-356c-8eed-a86364ca7c6f,a7910ef7-6dcd-4c45-b8d2-afb73d35616e
Germany,DE,0.0018808892617449664,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,b8f8e313-2687-3170-bdd2-34e7a2e57483,623f0add-b166-356c-8eed-a86364ca7c6f,08005d56-b0fd-453a-a7fd-27ca2ae1ff05
Germany,DE,6.843772893772894e-05,,2021,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,b8f8e313-2687-3170-bdd2-34e7a2e57483,623f0add-b166-356c-8eed-a86364ca7c6f,58b467cd-4619-44ad-ba0a-00221cbc8e8d
Germany,DE,0.327624,,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,b8f8e313-2687-3170-bdd2-34e7a2e57483,623f0add-b166-356c-8eed-a86364ca7c6f,8e1845f0-fca6-48a3-9c3c-bf8ba446565e
Germany,DE,0.0020613926174496643,,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,b8f8e313-2687-3170-bdd2-34e7a2e57483,623f0add-b166-356c-8eed-a86364ca7c6f,f986bc13-680a-4e26-bafe-f04ba5a14a34
Germany,DE,7.500549450549451e-05,,2022,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,b8f8e313-2687-3170-bdd2-34e7a2e57483,623f0add-b166-356c-8eed-a86364ca7c6f,467b1e20-6e98-40ff-84de-a8bbff891a75
Germany,DE,0.24924000000000002,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,b81b190f-66ee-3532-96c1-2b68df359734,623f0add-b166-356c-8eed-a86364ca7c6f,6260e35f-cb61-4722-bd51-fd3614e977c7
Germany,DE,0.001568204697986577,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,b81b190f-66ee-3532-96c1-2b68df359734,623f0add-b166-356c-8eed-a86364ca7c6f,43d90d23-c8b1-43f5-b95e-1510c55bd92e
Germany,DE,5.7060439560439566e-05,,2023,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,b81b190f-66ee-3532-96c1-2b68df359734,623f0add-b166-356c-8eed-a86364ca7c6f,f4a7f401-8cfc-4bf8-a08f-5348a62196c5
Germany,DE,0.22127200000000002,,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,b81b190f-66ee-3532-96c1-2b68df359734,623f0add-b166-356c-8eed-a86364ca7c6f,faf45993-a5af-411c-b68b-5a9774a4df31
Germany,DE,0.001392231543624161,,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,b81b190f-66ee-3532-96c1-2b68df359734,623f0add-b166-356c-8eed-a86364ca7c6f,9755ea81-1941-4456-8336-1448065459cb
Germany,DE,5.065750915750916e-05,,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,b81b190f-66ee-3532-96c1-2b68df359734,623f0add-b166-356c-8eed-a86364ca7c6f,cc5aa3b8-d898-4837-a95d-f7f727f0e358
Denmark,DK,0.059864,,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CO2,b8f8e313-2687-3170-bdd2-34e7a2e57483,623f0add-b166-356c-8eed-a86364ca7c6f,2155d213-319a-4cb1-83b8-5f610b052cc1
Denmark,DK,0.0003766610738255033,,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},CH4,b8f8e313-2687-3170-bdd2-34e7a2e57483,623f0add-b166-356c-8eed-a86364ca7c6f,98f4e4f6-a727-4f0f-8e92-108e79585526
Denmark,DK,1.3705128205128205e-05,,2024,II.3.2,electricity-consumption-waterborne-navigation-methodology,kg/kWh,{},N2O,b8f8e313-2687-3170-bdd2-34e7a2e57483,623f0add-b166-356c-8eed-a86364ca7c6f,45659a45-6fdf-4c54-bb1f-14a5a9ad5b40
