gas,parameter_code,parameter_name,methodology_name,gpc_refno,year,formula_input_value,formula_input_units,formula_name,metadata,region,actor_id,datasource,rnk,methodology_id,formulainput_id
CH4,BOD,degradable-organic-component,wastewater-outside-domestic-calculator-activity,III.4.2,14.0,37.0,g/person/day,domestic-wastewater,,Africa,TD,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,321c0afe-82a6-4cef-a8cf-0939133c5db3
CH4,BOD,degradable-organic-component,wastewater-outside-domestic-calculator-activity,III.4.2,14.0,42.0,g/person/day,domestic-wastewater,,Japan,JP,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,550d7e55-58bc-4571-9645-72ba406c849b
CH4,BOD,degradable-organic-component,wastewater-outside-domestic-calculator-activity,III.4.2,14.0,62.0,g/person/day,domestic-wastewater,,Germany,DE,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,e01ab3d0-7249-459e-a13c-8f1c2b11cc03
CH4,COD,chemical-oxygen-demand,wastewater-inside-industrial-calculator-activity,III.4.1,,2.9,Kg/m3,industrial-wastewater,"{""industry_type"":""industry-type-meat-and-poultry""}","Region: Western Europe, Country: Netherlands",NL,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,45cf9c9e-d204-4301-959f-b61f607af8ad
CH4,COD,chemical-oxygen-demand,wastewater-inside-industrial-calculator-activity,III.4.1,,3.0,Kg/m3,industrial-wastewater,"{""industry_type"":""industry-type-organic-chemicals""}",world,world,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,55b03934-1ab8-4fef-ba11-04370d0dbb83
CH4,COD,chemical-oxygen-demand,wastewater-outside-industrial-calculator-activity,III.4.2,,1.0,Kg/m3,industrial-wastewater,"{""industry_type"":""industry-type-petroleum-refineries""}",world,world,IPCC,1,946471de-43e5-39f4-ae8a-befa344bfaee,13f5a2c3-7476-4933-b793-075bd0ceeabd
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,KH,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,80de6cfe-c4d3-4d21-b71f-ca5f10e283ed
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,KW,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,6eadfd0e-c1da-4e86-bb29-9d94cae7b2df
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,ML,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,c295a082-17be-44bc-8f29-cdd881992693
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,MW,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,768d3230-680a-4831-a226-9996d7bb7d82
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,ZA,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,10b0e55f-ed04-4b06-8839-cf693903d6f1
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,CO,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,e7685e99-ffff-441e-8fce-18ab54084301
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.1,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-latrine-regular-sediment""}",world,world,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,0833e47f-f6f6-4456-8e4b-02a3fef64101
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,AM,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,a6828ff1-6ed5-40fc-b5a8-7987a06def9c
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,MV,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,12170b6c-0267-43f0-ac5f-76d3d83223f0
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,SG,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,2e2b7e5c-8ee7-4280-8b6a-6b25d49b0e61
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,TJ,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,37ad7407-5d0c-4593-9d8f-d768f64b1959
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,CI,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,b4bded1e-403d-4c4a-a933-fec1fd603aa9
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,GH,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,f9fdf88d-8dac-4f5d-b6cf-9aecf3b891d4
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,GM,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,63be84fe-d3c3-4d29-8600-cf0a58ce664d
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,ZA,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,f4c46bb0-bfe5-42a4-a49b-8302417af007
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,BB,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,0a58c27f-db10-4004-8c52-a417f73c303c
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,CL,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,9a69ad1b-3a17-47f3-9d3e-08c462ac172c
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,HT,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,fed0fad9-34ff-4ca0-8c7f-c48581cb8c7b
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,PY,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,8e85726e-7d7d-44ee-8706-793ca606405c
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,SV,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,ed81f790-92b9-43c9-ad1c-094767f42e77
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,VE,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,01238291-81ef-46ba-9031-5b3df09b0b3f
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.2,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-shallow-lagoon""}",world,world,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,0ac65ac1-e683-4c81-9f6e-07aa9a5152fc
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,BF,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,43a03db7-2e5b-4adb-9cb3-800ae8519bc6
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,KE,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,340e589c-53af-4ec6-8b12-e8fbcbefd019
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,MG,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,a7bd3c22-e69e-4f64-bb79-b9699c932028
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,TH,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,74a6658b-2792-4fb5-b314-026254c75519
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,TJ,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,ef59c32b-dd7a-4aec-b9d1-17181386b1a3
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,TL,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,8b28b85c-950d-4831-8742-cd87ff5236a6
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,BB,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,49616ea6-3b1d-44ec-92fa-a4f2baaeed98
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,CO,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,97641cb2-b124-4338-a458-a453c5c42dd9
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,MX,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,d8a8723b-20f5-4360-8b05-dc0265aeedbf
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,GA,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,73356283-fc7b-4e8b-b673-a14ca3349e52
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,30fe6e49-dabb-4305-a7ac-57004c3fb5d0
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,NE,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,c51657c4-a8db-45da-b24d-d367ac35a0df
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,ZW,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,37262a7f-223d-48c8-8d8d-58f5da44ce73
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,AZ,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,7323ced9-f59a-40bc-a1f4-332db6939b2d
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,MN,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,355e1306-0b82-4a85-bdd4-349185b5ff53
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,OM,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,2059eeed-1f84-450e-a555-f61656db0895
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,PK,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,43a3128f-900d-457e-ad59-fe3e397b2a33
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,TM,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,e8cfecaa-4e87-4ee2-ae4a-16d92e7b5b20
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,VN,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,b551e5fb-5168-4144-bb87-1f3b18aaa02f
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,PY,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,8b87762c-e5c2-45f4-9689-a63cd6653afd
CH4,MCF,methane-correction-factor,wastewater-outside-domestic-calculator-activity,III.4.2,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,CY,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,f4d8b1b1-844b-4e2a-87d0-48570c2e993a
CH4,MCF,methane-correction-factor,wastewater-outside-domestic-calculator-activity,III.4.2,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,MV,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,89aeb193-cc37-4b57-9dad-d35eb6cf8261
CH4,MCF,methane-correction-factor,wastewater-outside-domestic-calculator-activity,III.4.2,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,QA,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,e0006748-d818-4a8d-a20e-b79e90606f3d
CH4,MCF,methane-correction-factor,wastewater-outside-domestic-calculator-activity,III.4.2,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,TH,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,813940f8-2ee5-472f-9989-39bf94e54eb9
CH4,MCF,methane-correction-factor,wastewater-outside-domestic-calculator-activity,III.4.2,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,DZ,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,d92c7e61-93be-41c2-a72f-96308521874f
CH4,MCF,methane-correction-factor,wastewater-outside-domestic-calculator-activity,III.4.2,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,UG,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,cdc81fd1-1430-48c3-a466-57d61f0d8df5
CH4,MCF,methane-correction-factor,wastewater-outside-domestic-calculator-activity,III.4.2,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,JM,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,c075a120-ff9e-45a3-ac26-ab56a590770a
CH4,MCF,methane-correction-factor,wastewater-outside-industrial-calculator-activity,III.4.2,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,BJ,IPCC,1,946471de-43e5-39f4-ae8a-befa344bfaee,b4bfb340-41aa-494d-9428-14a9f17fa09d
CH4,MCF,methane-correction-factor,wastewater-outside-industrial-calculator-activity,III.4.2,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,GM,IPCC,1,946471de-43e5-39f4-ae8a-befa344bfaee,9a241689-1754-4290-a39c-eb83a29c5aa1
CH4,MCF,methane-correction-factor,wastewater-outside-industrial-calculator-activity,III.4.2,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,SS,IPCC,1,946471de-43e5-39f4-ae8a-befa344bfaee,97ffcb73-31d2-49e5-9e85-c855f312101c
